train,val,test
/data1/hjq/data/OCT_AMD//train/DME14_1/046.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/08.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/034.png
/data1/hjq/data/OCT_AMD//train/DME14_1/02.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/025.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/035.png
/data1/hjq/data/OCT_AMD//train/DME14_1/042.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/034.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/02.png
/data1/hjq/data/OCT_AMD//train/DME14_1/06.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/035.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/06.png
/data1/hjq/data/OCT_AMD//train/DME14_1/049.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/02.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/07.png
/data1/hjq/data/OCT_AMD//train/DME14_1/07.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/06.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/024.png
/data1/hjq/data/OCT_AMD//train/DME14_1/043.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/07.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/032.png
/data1/hjq/data/OCT_AMD//train/DME14_1/024.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/024.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/026.png
/data1/hjq/data/OCT_AMD//train/DME14_1/047.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/032.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/023.png
/data1/hjq/data/OCT_AMD//train/DME14_1/050.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/026.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/017.png
/data1/hjq/data/OCT_AMD//train/DME14_1/041.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/023.png,/data1/hjq/data/OCT_AMD//test/AMD3_2/05.png
/data1/hjq/data/OCT_AMD//train/DME14_1/040.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/017.png,/data1/hjq/data/OCT_AMD//test/DME15_1/030.png
/data1/hjq/data/OCT_AMD//train/DME14_1/048.png,/data1/hjq/data/OCT_AMD//train/AMD12_2/05.png,/data1/hjq/data/OCT_AMD//test/DME15_1/028.png
/data1/hjq/data/OCT_AMD//train/DME14_1/032.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/030.png,/data1/hjq/data/OCT_AMD//test/DME15_1/021.png
/data1/hjq/data/OCT_AMD//train/DME14_1/026.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/028.png,/data1/hjq/data/OCT_AMD//test/DME15_1/012.png
/data1/hjq/data/OCT_AMD//train/DME14_1/023.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/021.png,/data1/hjq/data/OCT_AMD//test/DME15_1/061.png
/data1/hjq/data/OCT_AMD//train/DME14_1/017.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/064.png,/data1/hjq/data/OCT_AMD//test/DME15_1/031.png
/data1/hjq/data/OCT_AMD//train/DME14_1/05.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/012.png,/data1/hjq/data/OCT_AMD//test/DME15_1/011.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/030.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/067.png,/data1/hjq/data/OCT_AMD//test/DME15_1/039.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/028.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/061.png,/data1/hjq/data/OCT_AMD//test/DME15_1/016.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/021.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/096.png,/data1/hjq/data/OCT_AMD//test/DME15_1/060.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/012.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/084.png,/data1/hjq/data/OCT_AMD//test/DME15_1/018.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/031.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/031.png,/data1/hjq/data/OCT_AMD//test/DME15_1/019.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/011.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/062.png,/data1/hjq/data/OCT_AMD//test/DME15_1/014.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/016.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/011.png,/data1/hjq/data/OCT_AMD//test/DME15_1/055.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/018.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/069.png,/data1/hjq/data/OCT_AMD//test/DME15_1/054.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/019.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/039.png,/data1/hjq/data/OCT_AMD//test/DME15_1/022.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/014.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/093.png,/data1/hjq/data/OCT_AMD//test/DME15_1/020.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/022.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/016.png,/data1/hjq/data/OCT_AMD//test/DME15_1/010.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/020.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/077.png,/data1/hjq/data/OCT_AMD//test/DME15_1/01.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/010.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/083.png,/data1/hjq/data/OCT_AMD//test/DME15_1/057.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/01.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/074.png,/data1/hjq/data/OCT_AMD//test/DME15_1/037.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/037.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/060.png,/data1/hjq/data/OCT_AMD//test/DME15_1/015.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/015.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/090.png,/data1/hjq/data/OCT_AMD//test/DME15_1/029.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/029.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/018.png,/data1/hjq/data/OCT_AMD//test/DME15_1/036.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/036.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/076.png,/data1/hjq/data/OCT_AMD//test/DME15_1/033.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/033.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/019.png,/data1/hjq/data/OCT_AMD//test/DME15_1/04.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/04.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/014.png,/data1/hjq/data/OCT_AMD//test/DME15_1/09.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/09.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/088.png,/data1/hjq/data/OCT_AMD//test/DME15_1/027.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/027.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/055.png,/data1/hjq/data/OCT_AMD//test/DME15_1/051.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/013.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/054.png,/data1/hjq/data/OCT_AMD//test/DME15_1/044.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/03.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/022.png,/data1/hjq/data/OCT_AMD//test/DME15_1/013.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/08.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/086.png,/data1/hjq/data/OCT_AMD//test/DME15_1/052.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/025.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/020.png,/data1/hjq/data/OCT_AMD//test/DME15_1/045.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/034.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/094.png,/data1/hjq/data/OCT_AMD//test/DME15_1/059.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/035.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/010.png,/data1/hjq/data/OCT_AMD//test/DME15_1/03.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/02.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/01.png,/data1/hjq/data/OCT_AMD//test/DME15_1/058.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/06.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/066.png,/data1/hjq/data/OCT_AMD//test/DME15_1/038.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/07.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/057.png,/data1/hjq/data/OCT_AMD//test/DME15_1/056.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/024.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/079.png,/data1/hjq/data/OCT_AMD//test/DME15_1/053.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/032.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/037.png,/data1/hjq/data/OCT_AMD//test/DME15_1/08.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/026.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/092.png,/data1/hjq/data/OCT_AMD//test/DME15_1/025.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/023.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/075.png,/data1/hjq/data/OCT_AMD//test/DME15_1/034.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/017.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/068.png,/data1/hjq/data/OCT_AMD//test/DME15_1/035.png
/data1/hjq/data/OCT_AMD//train/AMD5_2/05.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/095.png,/data1/hjq/data/OCT_AMD//test/DME15_1/046.png
/data1/hjq/data/OCT_AMD//train/DME3_1/030.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/015.png,/data1/hjq/data/OCT_AMD//test/DME15_1/02.png
/data1/hjq/data/OCT_AMD//train/DME3_1/028.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/029.png,/data1/hjq/data/OCT_AMD//test/DME15_1/042.png
/data1/hjq/data/OCT_AMD//train/DME3_1/021.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/036.png,/data1/hjq/data/OCT_AMD//test/DME15_1/06.png
/data1/hjq/data/OCT_AMD//train/DME3_1/064.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/071.png,/data1/hjq/data/OCT_AMD//test/DME15_1/049.png
/data1/hjq/data/OCT_AMD//train/DME3_1/012.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/033.png,/data1/hjq/data/OCT_AMD//test/DME15_1/07.png
/data1/hjq/data/OCT_AMD//train/DME3_1/067.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/081.png,/data1/hjq/data/OCT_AMD//test/DME15_1/043.png
/data1/hjq/data/OCT_AMD//train/DME3_1/061.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/04.png,/data1/hjq/data/OCT_AMD//test/DME15_1/024.png
/data1/hjq/data/OCT_AMD//train/DME3_1/096.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/09.png,/data1/hjq/data/OCT_AMD//test/DME15_1/047.png
/data1/hjq/data/OCT_AMD//train/DME3_1/084.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/027.png,/data1/hjq/data/OCT_AMD//test/DME15_1/050.png
/data1/hjq/data/OCT_AMD//train/DME3_1/031.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/051.png,/data1/hjq/data/OCT_AMD//test/DME15_1/041.png
/data1/hjq/data/OCT_AMD//train/DME3_1/062.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/072.png,/data1/hjq/data/OCT_AMD//test/DME15_1/040.png
/data1/hjq/data/OCT_AMD//train/DME3_1/011.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/044.png,/data1/hjq/data/OCT_AMD//test/DME15_1/048.png
/data1/hjq/data/OCT_AMD//train/DME3_1/069.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/013.png,/data1/hjq/data/OCT_AMD//test/DME15_1/032.png
/data1/hjq/data/OCT_AMD//train/DME3_1/039.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/087.png,/data1/hjq/data/OCT_AMD//test/DME15_1/026.png
/data1/hjq/data/OCT_AMD//train/DME3_1/093.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/052.png,/data1/hjq/data/OCT_AMD//test/DME15_1/023.png
/data1/hjq/data/OCT_AMD//train/DME3_1/016.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/045.png,/data1/hjq/data/OCT_AMD//test/DME15_1/017.png
/data1/hjq/data/OCT_AMD//train/DME3_1/077.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/059.png,/data1/hjq/data/OCT_AMD//test/DME15_1/05.png
/data1/hjq/data/OCT_AMD//train/DME3_1/083.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/03.png,/data1/hjq/data/OCT_AMD//test/DME12_1/030.png
/data1/hjq/data/OCT_AMD//train/DME3_1/074.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/065.png,/data1/hjq/data/OCT_AMD//test/DME12_1/028.png
/data1/hjq/data/OCT_AMD//train/DME3_1/060.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/073.png,/data1/hjq/data/OCT_AMD//test/DME12_1/021.png
/data1/hjq/data/OCT_AMD//train/DME3_1/090.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/058.png,/data1/hjq/data/OCT_AMD//test/DME12_1/012.png
/data1/hjq/data/OCT_AMD//train/DME3_1/018.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/038.png,/data1/hjq/data/OCT_AMD//test/DME12_1/061.png
/data1/hjq/data/OCT_AMD//train/DME3_1/076.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/056.png,/data1/hjq/data/OCT_AMD//test/DME12_1/031.png
/data1/hjq/data/OCT_AMD//train/DME3_1/019.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/053.png,/data1/hjq/data/OCT_AMD//test/DME12_1/011.png
/data1/hjq/data/OCT_AMD//train/DME3_1/014.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/08.png,/data1/hjq/data/OCT_AMD//test/DME12_1/039.png
/data1/hjq/data/OCT_AMD//train/DME3_1/088.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/025.png,/data1/hjq/data/OCT_AMD//test/DME12_1/016.png
/data1/hjq/data/OCT_AMD//train/DME3_1/055.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/034.png,/data1/hjq/data/OCT_AMD//test/DME12_1/060.png
/data1/hjq/data/OCT_AMD//train/DME3_1/054.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/035.png,/data1/hjq/data/OCT_AMD//test/DME12_1/018.png
/data1/hjq/data/OCT_AMD//train/DME3_1/022.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/046.png,/data1/hjq/data/OCT_AMD//test/DME12_1/019.png
/data1/hjq/data/OCT_AMD//train/DME3_1/086.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/02.png,/data1/hjq/data/OCT_AMD//test/DME12_1/014.png
/data1/hjq/data/OCT_AMD//train/DME3_1/020.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/042.png,/data1/hjq/data/OCT_AMD//test/DME12_1/055.png
/data1/hjq/data/OCT_AMD//train/DME3_1/094.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/06.png,/data1/hjq/data/OCT_AMD//test/DME12_1/054.png
/data1/hjq/data/OCT_AMD//train/DME3_1/010.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/049.png,/data1/hjq/data/OCT_AMD//test/DME12_1/022.png
/data1/hjq/data/OCT_AMD//train/DME3_1/01.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/07.png,/data1/hjq/data/OCT_AMD//test/DME12_1/020.png
/data1/hjq/data/OCT_AMD//train/DME3_1/066.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/091.png,/data1/hjq/data/OCT_AMD//test/DME12_1/010.png
/data1/hjq/data/OCT_AMD//train/DME3_1/057.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/078.png,/data1/hjq/data/OCT_AMD//test/DME12_1/01.png
/data1/hjq/data/OCT_AMD//train/DME3_1/079.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/043.png,/data1/hjq/data/OCT_AMD//test/DME12_1/057.png
/data1/hjq/data/OCT_AMD//train/DME3_1/037.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/024.png,/data1/hjq/data/OCT_AMD//test/DME12_1/037.png
/data1/hjq/data/OCT_AMD//train/DME3_1/092.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/047.png,/data1/hjq/data/OCT_AMD//test/DME12_1/015.png
/data1/hjq/data/OCT_AMD//train/DME3_1/075.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/070.png,/data1/hjq/data/OCT_AMD//test/DME12_1/029.png
/data1/hjq/data/OCT_AMD//train/DME3_1/068.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/089.png,/data1/hjq/data/OCT_AMD//test/DME12_1/036.png
/data1/hjq/data/OCT_AMD//train/DME3_1/095.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/050.png,/data1/hjq/data/OCT_AMD//test/DME12_1/033.png
/data1/hjq/data/OCT_AMD//train/DME3_1/015.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/041.png,/data1/hjq/data/OCT_AMD//test/DME12_1/04.png
/data1/hjq/data/OCT_AMD//train/DME3_1/029.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/063.png,/data1/hjq/data/OCT_AMD//test/DME12_1/09.png
/data1/hjq/data/OCT_AMD//train/DME3_1/036.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/040.png,/data1/hjq/data/OCT_AMD//test/DME12_1/027.png
/data1/hjq/data/OCT_AMD//train/DME3_1/071.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/085.png,/data1/hjq/data/OCT_AMD//test/DME12_1/051.png
/data1/hjq/data/OCT_AMD//train/DME3_1/033.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/048.png,/data1/hjq/data/OCT_AMD//test/DME12_1/044.png
/data1/hjq/data/OCT_AMD//train/DME3_1/081.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/097.png,/data1/hjq/data/OCT_AMD//test/DME12_1/013.png
/data1/hjq/data/OCT_AMD//train/DME3_1/04.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/032.png,/data1/hjq/data/OCT_AMD//test/DME12_1/052.png
/data1/hjq/data/OCT_AMD//train/DME3_1/09.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/026.png,/data1/hjq/data/OCT_AMD//test/DME12_1/045.png
/data1/hjq/data/OCT_AMD//train/DME3_1/027.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/023.png,/data1/hjq/data/OCT_AMD//test/DME12_1/059.png
/data1/hjq/data/OCT_AMD//train/DME3_1/051.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/017.png,/data1/hjq/data/OCT_AMD//test/DME12_1/03.png
/data1/hjq/data/OCT_AMD//train/DME3_1/072.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/05.png,/data1/hjq/data/OCT_AMD//test/DME12_1/058.png
/data1/hjq/data/OCT_AMD//train/DME3_1/044.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/080.png,/data1/hjq/data/OCT_AMD//test/DME12_1/038.png
/data1/hjq/data/OCT_AMD//train/DME3_1/013.png,/data1/hjq/data/OCT_AMD//train/NORMAL2_0/082.png,/data1/hjq/data/OCT_AMD//test/DME12_1/056.png
/data1/hjq/data/OCT_AMD//train/DME3_1/087.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/053.png
/data1/hjq/data/OCT_AMD//train/DME3_1/052.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/08.png
/data1/hjq/data/OCT_AMD//train/DME3_1/045.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/025.png
/data1/hjq/data/OCT_AMD//train/DME3_1/059.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/034.png
/data1/hjq/data/OCT_AMD//train/DME3_1/03.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/035.png
/data1/hjq/data/OCT_AMD//train/DME3_1/065.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/046.png
/data1/hjq/data/OCT_AMD//train/DME3_1/073.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/02.png
/data1/hjq/data/OCT_AMD//train/DME3_1/058.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/042.png
/data1/hjq/data/OCT_AMD//train/DME3_1/038.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/06.png
/data1/hjq/data/OCT_AMD//train/DME3_1/056.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/049.png
/data1/hjq/data/OCT_AMD//train/DME3_1/053.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/07.png
/data1/hjq/data/OCT_AMD//train/DME3_1/08.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/043.png
/data1/hjq/data/OCT_AMD//train/DME3_1/025.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/024.png
/data1/hjq/data/OCT_AMD//train/DME3_1/034.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/047.png
/data1/hjq/data/OCT_AMD//train/DME3_1/035.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/050.png
/data1/hjq/data/OCT_AMD//train/DME3_1/046.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/041.png
/data1/hjq/data/OCT_AMD//train/DME3_1/02.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/040.png
/data1/hjq/data/OCT_AMD//train/DME3_1/042.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/048.png
/data1/hjq/data/OCT_AMD//train/DME3_1/06.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/032.png
/data1/hjq/data/OCT_AMD//train/DME3_1/049.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/026.png
/data1/hjq/data/OCT_AMD//train/DME3_1/07.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/023.png
/data1/hjq/data/OCT_AMD//train/DME3_1/091.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/017.png
/data1/hjq/data/OCT_AMD//train/DME3_1/078.png,,/data1/hjq/data/OCT_AMD//test/DME12_1/05.png
/data1/hjq/data/OCT_AMD//train/DME3_1/043.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/030.png
/data1/hjq/data/OCT_AMD//train/DME3_1/024.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/028.png
/data1/hjq/data/OCT_AMD//train/DME3_1/047.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/021.png
/data1/hjq/data/OCT_AMD//train/DME3_1/070.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/012.png
/data1/hjq/data/OCT_AMD//train/DME3_1/089.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/061.png
/data1/hjq/data/OCT_AMD//train/DME3_1/050.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/031.png
/data1/hjq/data/OCT_AMD//train/DME3_1/041.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/011.png
/data1/hjq/data/OCT_AMD//train/DME3_1/063.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/039.png
/data1/hjq/data/OCT_AMD//train/DME3_1/040.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/016.png
/data1/hjq/data/OCT_AMD//train/DME3_1/085.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/060.png
/data1/hjq/data/OCT_AMD//train/DME3_1/048.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/018.png
/data1/hjq/data/OCT_AMD//train/DME3_1/097.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/019.png
/data1/hjq/data/OCT_AMD//train/DME3_1/032.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/014.png
/data1/hjq/data/OCT_AMD//train/DME3_1/026.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/055.png
/data1/hjq/data/OCT_AMD//train/DME3_1/023.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/054.png
/data1/hjq/data/OCT_AMD//train/DME3_1/017.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/022.png
/data1/hjq/data/OCT_AMD//train/DME3_1/05.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/020.png
/data1/hjq/data/OCT_AMD//train/DME3_1/080.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/010.png
/data1/hjq/data/OCT_AMD//train/DME3_1/082.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/01.png
/data1/hjq/data/OCT_AMD//train/DME2_1/030.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/057.png
/data1/hjq/data/OCT_AMD//train/DME2_1/028.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/037.png
/data1/hjq/data/OCT_AMD//train/DME2_1/021.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/015.png
/data1/hjq/data/OCT_AMD//train/DME2_1/064.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/029.png
/data1/hjq/data/OCT_AMD//train/DME2_1/012.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/036.png
/data1/hjq/data/OCT_AMD//train/DME2_1/067.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/033.png
/data1/hjq/data/OCT_AMD//train/DME2_1/061.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/04.png
/data1/hjq/data/OCT_AMD//train/DME2_1/096.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/09.png
/data1/hjq/data/OCT_AMD//train/DME2_1/084.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/027.png
/data1/hjq/data/OCT_AMD//train/DME2_1/031.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/051.png
/data1/hjq/data/OCT_AMD//train/DME2_1/062.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/044.png
/data1/hjq/data/OCT_AMD//train/DME2_1/011.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/013.png
/data1/hjq/data/OCT_AMD//train/DME2_1/069.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/052.png
/data1/hjq/data/OCT_AMD//train/DME2_1/039.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/045.png
/data1/hjq/data/OCT_AMD//train/DME2_1/093.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/059.png
/data1/hjq/data/OCT_AMD//train/DME2_1/016.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/03.png
/data1/hjq/data/OCT_AMD//train/DME2_1/077.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/058.png
/data1/hjq/data/OCT_AMD//train/DME2_1/083.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/038.png
/data1/hjq/data/OCT_AMD//train/DME2_1/074.png,,/data1/hjq/data/OCT_AMD//test/DME8_1/056.png
